"text","quotes","is.retweet","external.link","pictures","videos","gifs","multimedial_content","user.image","user.bio","user.website","user.tweets","user.following","user.media","engagement.rate","n_hashtags"
"Cajunlicious eBook is back with new recipes! Featured Recipe Chicken Sausage Filé Gumbo | E-Book 👉APPLE https://apple.co/3bQjXoE | AMAZON https://rb.gy/nemn9 #food #ebook #recipe #foodie #cooking #holidays #cook #hungry #cajunlicious #cajunfood #gumbo #nola #nolafood",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3300,1745,283,-6.91473089271856,13
"This week we are sharing our favourite festive recipes - supercharged with our superfood blend.  'No Bloody Mary' 'All You Nog' 'Vegan Cookies' & 'Raw Christmas Cake'.  Sign up to our newsletter for the recipes and videos - allyouneedsuperfoods.com #vegan #food #Health",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,315,131,260,-2.00533356952611,3
"Congratulations @FegneGlobe for winning  Ithaca Rotary club Fund for planting fruit trees in western Kenya;  #Food security & Nutrition  #ClimateAction #EducationForAll @ScienceAlly @MitiAlliance @Director_YSK @YSTKenya @USAmbKenya @USAIDKenya @FAO @kilimoKE @kaaa",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1977,1547,758,-5.49443224547433,3
"Loaded fries anyone? 😍😍 #fries #loadedfries #food #yummyfood",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2118,1422,145,-4.32885187218663,4
"Did you know that proper food hygiene can prevent foodborne illnesses? Join our course today!!! #food #foodie #foodblogger #food #foodborne #illnesses #safety #safetyfirst #safe #kitchen #course #academy #onlinecourse #leadacademy  More Details:https://bit.ly/3QGEu3S",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2984,2799,1906,-6.47389069635227,14
"$EATZ AdvisorShares Restaurant #ETF Put Your Money Where Your Mouth Is. Invest in current and emerging trends in the restaurant and food industries #food #foodie #stocks #equities   Learn more at EATZ.AdvisorShares.com  Foreside Fund Services, LLC, Distributor.",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,12719,79,1246,-2.34109817938267,5
"22nd Century Group's Senior Lender Approves Sale of Hemp/Cannabis Franchise on Improved Terms $XXII #Agriculture #Beverages #Cannabis #Farming #Food #HealthCare #Investing #Marijuana #MarijuanaStocks #NASDAQ #PotStocks dlvr.it/T08RtD",0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,117770,1312,96,-7.58832367733522,11
"A Tudor #Christmas https://teaattrianon.blogspot.com/2020/12/a-tudor-christmas.html #tudors #food #holidays #parties",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,123148,3625,732,-5.40492710160629,5
"[I ate] scotch eggs   https://www.diningandcooking.com/1095842/i-ate-scotch-eggs/ #Food",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,297132,9,296619,-9.0259366489779,1
"Crepería Suiza . 📍 Ubicación: C. 7 1438, Aguilera, Azcapotzalco, CDMX . ⏰ lunesa domingo 17:00 a 23:00 . 💯 Calificaciones:  Servicio /10 Alimentos /10 Limpieza /10 Precio /10 💰 Ticket promedio $100 a 200 . 📖 Menu: código QR en fotos  #curioseando #curioseandofood #food",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,28,1,27,0,3
"A 🇵🇸 #child is delighted to have a small amount of #food in #Gaza Hundreds of thousands of Palestinian families spend days searching for food & there was cases of death from #hunger due to the siege on Gaza #GazaHolocaust #GazaUnderSeige #OpenRafahBorder #GazaGenocide",0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,26946,821,3822,-5.31781357435354,8
"E nummers zijn niet per definitie slecht, maar je hebt wel gelijk. Zou geen chemisch vervaardigd product willen eten. Zoals https://www.bechemindia.com/lubricants/lubricating-oils/food-grade-oils/ zero contact of lubricant with food items in process, possibility of contamination in PPM measure cannot be ruled out  #food #eten",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1000,107,49,-3.28341434600577,2
"In Nagoya💛💛 #trip #food #japan #triger #rio",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,189,1,167,-3.45707784005661,5
"Riley's Coney House in a new location, same great food and service, check it out! My latest. #food #foodie #eatlocal #daytonabeachshores #florida https://www.hometownnewsvolusia.com/news/rileys-owners-celebrate-new-location-in-daytona-beach-shores/article_149b10ee-985a-11ee-8fb1-93c88615897a.html",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,50909,5001,5587,-6.57600520869625,5
"The God every unrepentant #sinner will have to answer to rather they believe in Him or not.  And, God don't put #diseases and disabilities on people. The #unhealthy altering of #food humans have done to the natural food He provided for us and water is more likely why, not God.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30600,1318,4561,-5.24526814545822,4
"Buttermilk Pancakes 🥞 with Syrup  homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics",4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16213,549,15698,-3.67401601735961,8
"This creamy chicken casserole dinner is packed with nutritious broccoli, spinach and artichokes. #30Seconds #casserole #artichokes #spinach #broccoli #dinner #food #recipe #whatsfordinner #yum #delicious @elisatalk https://30seconds.com/tip/64609",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,235029,6000,912,-9.12401966550966,11
"We took students from @CentennialEDU #FoodTourism and #Food Media Studies on a mini #foodtour in #Scarborough 🥳 Students learned about telling great stories and planning a smooth food tour❤️ If you want us to give a presentation & a food tour for your participants, hit us up!",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,241,50,79,-4.15575319035074,4
"#TBT Marketing and creative agencies af&co. and Carbonate Group‘s 16th annual Hospitality Trends Report provides in-depth insight across several categories https://bit.ly/3uWUt5j #flavors #menu #trends #food #drink #restaurant #bar #hotel #hospitality #KRGHospitality",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,937,228,761,-3.84303013394119,11
"From #brand backlash to fashionable #food: 2023’s top #consumer trends  By @Lucy_Maguire_ @voguebusiness #ConsumerBehavior #Fashion #Trends #CES #FashionTech #Food #Minimalist #Sports #Collaborations #CES24   👉https://www.voguebusiness.com/story/fashion/from-brand-backlash-to-fashionable-food-2023s-top-consumer-trends @mvollmer1 @IanLJones98 @jblefevre60 @efipm @PawlowskiMario @BetaMoroney @FrRonconi @labordeolivier @RLDI_Lamy @jeancayeux @CurieuxExplorer @Nicochan33 @pierrepinna @Khulood_Almani @anand_narang @SpirosMargaris @GlenGilmore @Hana_ElSayyed @bimedotcom @SabineVdL @NevilleGaunt @drsharwood @Analytics_699 @enricomolinari @PawlowskiMario @HaroldSinnott @JBarbosaPR @mikeflache @MargaretSiegien @dinisguarda @fogle_shane @baski_LA @lyakovet @gvalan @vanivina9 @sonu_monika @ChuckDBrooks @pettet50 @sallyeaves @JeromeMONANGE @RagusoSergio @theomitsa @dcallahan2 @segundoatdell @EstelaMandela @HeinzVHoenen @AndrewinContact @AlbertoEMachado #DigitalFashion #Trends #minimalist #foodfashion #Futureoffashion #TechNews #VR #Web3 #FashionTech #Sportsteam #F1 #Tennis #Soccer #Football #Rugby #CES #CES24 #CES2024 #VirtualShopping #online #VogueBusiness  📸 J. Crew and Obsess",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,100409,6241,4866,-5.89613293850263,34
"Chef Kevin Belton's Fried catfish and potato salad #Recipes https://www.diningandcooking.com/1095840/chef-kevin-beltons-fried-catfish-and-potato-salad-recipes/ #American #AmericanRecipes #ChefKevinBelton #ChefKevinFriedCatfish #Chefkevin #Food #FriedCatfish #FriedCatfishRecipe #Life #NewOrleans #PotatoSalad #RecipeVideos #Wwltv",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,297132,9,296619,-8.33278946841796,14
"Recipe of the day: Three delicious ways to serve braai pap 🍲 😋 #TheCitizenLifestyle #food #Braai Read more here ⬇️ https://ow.ly/EA6F50QiKxL",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,288756,2583,51724,-11.3595683590688,3
"Reports released by #Grubhub, #Uber EATS, and #DoorDash highlighted the 🔥hottest #food #trends in 2023.   Find out more - https://foodinstitute.com/focus/analysis-3-foodservice-delivery-trends-in-2023-according-to-third-party-delivery/  🚚🍕#delivery #Sriracha #retail #restaurants",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,26135,981,8694,-7.80139132029149,9
"Waffle al cacao senza burro, pronti in pochi minuti senza pesare gli ingredienti. Ricetta semplice e golosa per la colazione o la merenda. #food #yummy #delicious #homemade #colazione #cucina #gnam #foodblog #delicious #yum #igers #foodlove #foodpassion https://www.melizieincucina.it/recipe/waffle-al-cacao/",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,18528,265,18493,-6.74170069465205,13
"Honey garlic glazed salmon with cilantro/lime/garlic fried rice. (And a squeeze of lemon on the salmon. 🍋 🍣 🍚) #Food #Foodporn #Foodie",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1559,1244,1241,-5.30897466102202,3
"👀 Remember you can send someone a gift voucher to spend at the taproom during party season 👌  #craftbeer #timperley #altrincham #saletown #manchester #cheshire #beerpics #microbrewery #tapday #brewery #taproom #openthisweekend #beer #food #familyfriendly",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5030,1876,1618,-5.96700107492961,15
"When Albert's #food blows away, his #garden #friends leap into #action. Discover more in #ALBERTthetortoise #picturebook ALBERT AND THE WIND #AvailableNow with five more ALBERT #picturebooks, #BoardBook and #ActivityBook AlbertTortoise.com #bookcover #tortoise #turtle #windy",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,19743,1286,5386,-5.67812272787562,14
"Hello, here's mine. My homemade Pork & Shrimp Siomai. #food",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14319,1182,2048,-7.1777824161952,1
"Ti sei perso il convegno di White Lab  tenuto da Chiara Galavotti presso l'Area Speciale 𝙇𝙖𝙗𝙒𝙤𝙧𝙡𝙙 𝘼𝙧𝙚𝙣𝙖 della fiera Cibus Tec 2023?  Non preoccuparti, da oggi lo puoi trovare online: https://www.labworld.it/video/impianti-di-trattamento-e-recupero-delle-acque-reflue-industriali-tecnologie-a-supporto-per-garantire-la-riduzione-dei-costi-e-lottimizzazione-dellimpatto-ambientale/?az=white-lab #whitelab #analisialimentare #industriaalimentare #food",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2148,333,1026,-6.02102334934953,4
"Alla vita 🥂 #ceers #sushi #food",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,54,92,47,-4.50718977762789,3
"Ya comenzaron a comer en el restaurante de #BadBunny #lala en el Mall of #Sanjuan en #puertorico #gourmet #food #twitch #Boric #Putin",0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,30157,128,23167,-6.20050917404269,9
"Show me your food and/or drink photos!  I’ll retweet my favorites!  #food #drink #photography #SharingIsCaring",7,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2695,4976,588,-2.33357530701081,4
"What bite do you take next? Let me know ⬇️  #food #foodie #lovefood #sandwich #poll #question #hungry #ftp #trending #whatbite #next #yum #prime #",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2971,121,361,-6.99668148817654,13
"Daily Menu Delicacies 05-12-2023 // Preparando torta de piña un aroma que enamora!  @steemit @Steemitironchef #steem $steem #Crypto #steemit #food https://steemit.com/hive-180301/@dasudi/daily-menu-delicacies-05-12-2023-preparando-torta-de-pina-un-aroma-que-enamora",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,463,569,19,-3.58351893845611,4
"📌 Exclusive on #GanJingWorld  🔥🍗 Baked Clay Oven Delights: Salt-Baked Chicken, Pork Shoulder, and Cheese Fondue  ▶︎▶︎ Watch full: https://www.ganjingworld.com/video/1g5hoj3romh1m21KFIPXTc9AX1lb1c?utm_source=NTDdigital&utm_medium=Twitter&utm_campaign=PaidAds-2023&utm_term=tw&utm_content=GJWExclusiveEngagement #GanJingWorld #GJW #food #foodie #chicken #recipe #tasty #cooking",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2152,221,34,-4.94085518788188,9
"12/14/2023 Wheat is just grass seeds. It counts? https://buff.ly/3uXOKfV #food,#nutrition",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2749,1,1022,-5.58080741229739,2
"#chocolate #chocolat #vintage #food #80s   Le chocolat de notre enfance est de retour. 🤩C'est un vrai plaisir de le croquer à nouveau. Avec toujours une image d'animaux. Il est de surcroît  @FAIRTRADE @MaxHavelaarFr Donc du sérieux .On commence à le trouver un peu partout.",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1524,126,360,-3.74950407593037,5
"🛑Food cannot be a weapon of war  @IPESfood panel unequivocally condemns illegal denial of food to civilian populations in #Gaza. Under no circumstance can it be justified to use #food as a weapon of war.   🗣️Statement: https://ipes-food.org/_img/upload/files/Food_cannot_be_weapon_war_Gaza_statement.pdf #RightToFood",5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4600,4856,1001,-4.57952147131647,3
"Pizzas Around the World #travel #pizza #food #travelinspiration https://hubs.la/Q02cf1__0",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,6213,1279,1655,-6.4841262002463,4
"New Dining Experience Now Open at Disney Springs: Summer House on the Lake 🍴 Learn more here: https://www.smallworldvacations.com/new-dining-experience-now-open-at-disney-springs-summer-house-on-the-lake/ #WaltDisneyWorld #DisneySprings #DisneyWorld #Disney #WDW #Food #Travel #Vacation #SmallWorldVacations",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1443,24,1212,-3.55534806148941,9
"Recipe https://passionspoon.com/golden-milk-overnight-oats/ This fashionable combination of oats, milk, turmeric, cinnamon, ginger, honey, nuts, berries and fruits keeps you full, young and healthy. It's a great start to the day. #breakfast #delicious #food #recipes #HealthyFood",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9054,2026,1379,-6.78521092622404,5
"Your holiday wishes warmed our hearts! ❤️ Grateful for the memories we've shared! 🤗 Keep them coming! We love reading them! ✨  #TimmyTs #sandwiches #grinders #freshsandwiches #food #boarshead #gourmetgrinder #beachsandwich #hawaii #oahu #sandwichlover #customerreview",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,225,3,222,-0.693147180559945,12
"The Henderson Equality offers a food pantry to our community. Bring your ID and sign up to get a free food bag Tuesday-Friday from 2PM to 6PM! #foodpantry #food #community",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,680,851,659,-5.12693574979242,3
"Tienda online🛒 hillarydeli.com⁣ ⁣  #hillarydeli #comoatitegusta #machala #relleno #pavo #turkey #chocolate #yum #merrychristmas #family #HillaryResort #christamastime #friends #december #food #foodie",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3780,0,3229,-2.67414864942653,16
"Margherita with extra gorgonzola cheese homecookingvsfastfood.com #homecooking #food #recipes #foodie #foodlover #cooking #homecookingvsfastfood",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16213,549,15698,-5.18303518204667,7
"https://www.culinaryanalyticsconsultationgroup.com/ Thank you for visiting, and I look forward to collaborating with you to create palatable success stories. Cheers to a fruitful partnership! #CulinaryAnalytics #Food #Restauranteur #Analytics #CreateArt #Consultant",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17013,1086,16166,-6.41345895716736,6
"#Food is the most widely abused anti #anxiety #drug in America and #exercise is the most potent yet underutilized #antidepressant: https://organiclivefood.com/fitness/how-to-boost-your-metabolism-and-get-rid-of-belly-fat.php",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,120962,51812,39219,-9.55569049400656,5
"Artificial food inflation, price control, import, export, global market control, this is why I can not afford 90% of the items in a grocery store in 2023.  #food #inflation #pricecontrol #marketmanipulation #foodshortage #communism #import #globalmarket #control #famine",0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,603,117,77,-3.3499040872746,10
"Chào ngày mới toàn thể mọi người. Có động lực đi ăn canh cá rồi anh chị em ơi 😂😂😂😂😂 #Food #Vietnam #Crypto",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5495,1299,93,-1.71281626688794,3
"Do you like chestnuts? 🌰🔥🌰🔥🌰🔥🌰🔥🌰🔥🌰 #food #cooking #baking #foodpoll",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,206320,11067,22042,-8.2709881370052,4
"[Homemade] Cream Cheese Garlic brioche buns homecookingvsfastfood.com #homecooking #food #recipes #foodie #foodlover #cooking #homecookingvsfastfood",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16213,549,15698,-6.03458836800401,7
"Animals are not #food. I think all carnivorous animals will disagree with you.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,50414,1081,4628,-5.87493073085203,1
"Snowman Chocolate Bark A no-bake treat, perfect for the holidays made with mini marshmallows, chocolate, pretzel sticks, and sprinkles. #recipes #cooking #baking #foodies #food #ChristmasRecipes https://therecipecookbook.com/ibq5",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,28273,3711,8520,-7.06634507094744,6
"🎤 ✨ 𝗧𝗵𝗶𝘀 𝗪𝗲𝗲𝗸𝗲𝗻𝗱 𝗔𝘁 𝗣𝗣𝗛 🎵🎭 #printersplayhouse #groveroad #littlechelsea #eastbourne #eastsussex #events #live #theatre #free #entertainment #fun #community #creative #livemusic #localmusic #barristacoffee #cocktails #snacks #food #wine #weekend #kringle",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,947,433,490,-4.12713438504509,22
"✅ How to configure realtime new product 🍎 popup notifications in Shopify using WebsitesToolz.https://piped.video/watch?v=bWHOBvysIsE&t=196s #socialproof #bloggers #popups #leadmagnets #onlinesales #fashion #shoes #jewellery #luxury #gadgets #homeware #cosmetics #books #food...",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,58256,6622,12676,-7.56021066487879,14
"Double Cheese 🧀 Burger 🍔 with Barbecue Sauce and Onions  homecookingvsfastfood.com #homecooking #food #recipes #foodpic #foodie #foodlover #cooking #hungry #goodfood #foodpoll #yummy #homecookingvsfastfood #food #fastfood #foodie #yum",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16213,549,15698,-4.81874598812269,16
"If Romeo and Juliet’s families owned competing restaurants! #AmReading #teens #romance #Vietnamese #food #restaurants #writers #artists #families #friends #history #immigrants #love @loanloan",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,20989,741,1004,-3.3322045101752,13
"#food #foodblogger #nofoodwaste #foodie #dinner",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6644,497,2176,-5.02388052084628,5
"The Understandings And Principles Series On Coffee Versus Tea The Sohamahos and Muni  THE NATURE Yogis have discovered Yogis adapted long life including MONKS and SIDDHAS $1.18US thesohamahosinc@gmail.com  #Kindle #coffee #Starbucks #Tea #Taste #Diet #Foodies #Food #snack #ebook",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,816,32,0,0.916290731874155,10
"REGIONAL FOODWAYS & MORE!: Farm Fresh in #Okinawa - Dig More Japan https://bit.ly/41oCNf9 #Asia (video)  #Travel #Food #FoodsTj",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,471958,20891,314333,-8.27719409446294,5
"What's for dessert? This decadent bourbon whipped cream is actually a dessert on its own, but you'll want to put it on everything! #yum #30Seconds #whippedcream #bourbon #dessert #food #recipe #yum #delicious #eat @elisatalk https://30seconds.com/tip/64822",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,235029,6000,912,-9.12401966550966,10
"Who are you calling to help you finish this 🤤😋?  #tacotuesday #tacos #food #foodies #hungry",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,840,3039,468,-3.8177123259569,5
